     Temperature          CDdata          UVdata    LowerBoundCD           CDfit    UpperBoundCD    LowerBoundUV           UVfit    UpperBoundUV            Phi1            PhiA            PhiB              Ka              Kb        Residual
    3.415000e+02    1.732770e+00    2.490400e+00    2.433885e-04    3.006154e-04    3.578423e-04    2.496213e+00    2.499829e+00    2.503445e+00    7.487645e-01    2.512339e-01    1.562210e-06    1.167055e-01    8.074701e-03    0.000000e+00
    3.414000e+02    8.602500e-01    2.490300e+00    2.507631e-04    3.095732e-04    3.683832e-04    2.495070e+00    2.498685e+00    2.502300e+00    7.471624e-01    2.528360e-01    1.608760e-06    1.175899e-01    8.347981e-03    0.000000e+00
    3.413000e+02    1.065160e+00    2.495600e+00    2.583580e-04    3.187964e-04    3.792348e-04    2.493923e+00    2.497538e+00    2.501152e+00    7.455546e-01    2.544437e-01    1.656691e-06    1.184814e-01    8.630678e-03    0.000000e+00
    3.412000e+02    8.555800e-01    2.479500e+00    2.661841e-04    3.282929e-04    3.904017e-04    2.492772e+00    2.496386e+00    2.500000e+00    7.439413e-01    2.560570e-01    1.706041e-06    1.193802e-01    8.923123e-03    0.000000e+00
    3.411000e+02    1.110370e+00    2.488800e+00    2.742451e-04    3.380707e-04    4.018963e-04    2.491617e+00    2.495230e+00    2.498844e+00    7.423224e-01    2.576759e-01    1.756854e-06    1.202864e-01    9.225658e-03    0.000000e+00
    3.410000e+02    1.365240e+00    2.485400e+00    2.825490e-04    3.481381e-04    4.137272e-04    2.490458e+00    2.494071e+00    2.497683e+00    7.406979e-01    2.593003e-01    1.809171e-06    1.212000e-01    9.538636e-03    0.000000e+00
    3.409000e+02    1.261080e+00    2.489800e+00    2.911021e-04    3.585037e-04    4.259052e-04    2.489295e+00    2.492907e+00    2.496519e+00    7.390680e-01    2.609301e-01    1.863038e-06    1.221210e-01    9.862425e-03    0.000000e+00
    3.408000e+02    1.348740e+00    2.481500e+00    2.999140e-04    3.691761e-04    4.384382e-04    2.488129e+00    2.491740e+00    2.495351e+00    7.374326e-01    2.625654e-01    1.918499e-06    1.230497e-01    1.019741e-02    0.000000e+00
    3.407000e+02    1.079700e-01    2.482900e+00    3.089898e-04    3.801644e-04    4.513390e-04    2.486958e+00    2.490569e+00    2.494179e+00    7.357919e-01    2.642062e-01    1.975602e-06    1.239859e-01    1.054397e-02    0.000000e+00
    3.406000e+02    8.184800e-01    2.481100e+00    3.183402e-04    3.914780e-04    4.646157e-04    2.485784e+00    2.489393e+00    2.493003e+00    7.341457e-01    2.658523e-01    2.034396e-06    1.249298e-01    1.090253e-02    0.000000e+00
    3.405000e+02    7.802900e-01    2.482200e+00    3.279713e-04    4.031262e-04    4.782812e-04    2.484606e+00    2.488215e+00    2.491823e+00    7.324941e-01    2.675037e-01    2.094928e-06    1.258815e-01    1.127350e-02    0.000000e+00
    3.404000e+02    1.119130e+00    2.477800e+00    3.378918e-04    4.151191e-04    4.923464e-04    2.483424e+00    2.487032e+00    2.490639e+00    7.308373e-01    2.691605e-01    2.157252e-06    1.268409e-01    1.165732e-02    0.000000e+00
    3.403000e+02   -9.367000e-02    2.485500e+00    3.481121e-04    4.274667e-04    5.068214e-04    2.482239e+00    2.485845e+00    2.489452e+00    7.291752e-01    2.708226e-01    2.221418e-06    1.278083e-01    1.205445e-02    0.000000e+00
    3.402000e+02    1.115110e+00    2.473000e+00    3.586391e-04    4.401795e-04    5.217198e-04    2.481050e+00    2.484655e+00    2.488261e+00    7.275079e-01    2.724898e-01    2.287483e-06    1.287836e-01    1.246535e-02    0.000000e+00
    3.401000e+02    1.672120e+00    2.472000e+00    3.694821e-04    4.532681e-04    5.370540e-04    2.479857e+00    2.483461e+00    2.487065e+00    7.258354e-01    2.741623e-01    2.355500e-06    1.297669e-01    1.289051e-02    0.000000e+00
    3.400000e+02   -6.699200e-01    2.476600e+00    3.806518e-04    4.667435e-04    5.528352e-04    2.478661e+00    2.482264e+00    2.485867e+00    7.241577e-01    2.758399e-01    2.425528e-06    1.307584e-01    1.333044e-02    0.000000e+00
    3.399000e+02    1.139210e+00    2.471900e+00    3.921568e-04    4.806173e-04    5.690778e-04    2.477461e+00    2.481063e+00    2.484664e+00    7.224749e-01    2.775226e-01    2.497626e-06    1.317579e-01    1.378565e-02    0.000000e+00
    3.398000e+02    2.284150e+00    2.469900e+00    4.040073e-04    4.949010e-04    5.857946e-04    2.476258e+00    2.479858e+00    2.483458e+00    7.207871e-01    2.792104e-01    2.571854e-06    1.327658e-01    1.425669e-02    0.000000e+00
    3.397000e+02    2.347030e+00    2.467300e+00    4.162149e-04    5.096066e-04    6.029983e-04    2.475051e+00    2.478649e+00    2.482248e+00    7.190942e-01    2.809032e-01    2.648275e-06    1.337819e-01    1.474412e-02    0.000000e+00
    3.396000e+02    5.718100e-01    2.476200e+00    4.287888e-04    5.247466e-04    6.207044e-04    2.473840e+00    2.477437e+00    2.481034e+00    7.173963e-01    2.826010e-01    2.726954e-06    1.348064e-01    1.524851e-02    0.000000e+00
    3.395000e+02    3.117500e-01    2.471000e+00    4.417401e-04    5.403337e-04    6.389273e-04    2.472626e+00    2.476222e+00    2.479817e+00    7.156935e-01    2.843037e-01    2.807955e-06    1.358394e-01    1.577047e-02    0.000000e+00
    3.394000e+02    1.703930e+00    2.471800e+00    4.550810e-04    5.563811e-04    6.576811e-04    2.471409e+00    2.475003e+00    2.478597e+00    7.139858e-01    2.860114e-01    2.891348e-06    1.368809e-01    1.631062e-02    0.000000e+00
    3.393000e+02    1.270620e+00    2.463000e+00    4.688219e-04    5.729021e-04    6.769823e-04    2.470188e+00    2.473780e+00    2.477373e+00    7.122732e-01    2.877239e-01    2.977203e-06    1.379310e-01    1.686961e-02    0.000000e+00
    3.392000e+02    2.150010e+00    2.459400e+00    4.829746e-04    5.899107e-04    6.968469e-04    2.468964e+00    2.472554e+00    2.476145e+00    7.105558e-01    2.894412e-01    3.065592e-06    1.389898e-01    1.744810e-02    0.000000e+00
    3.391000e+02    2.404760e+00    2.458800e+00    4.975533e-04    6.074212e-04    7.172891e-04    2.467736e+00    2.471325e+00    2.474914e+00    7.088336e-01    2.911633e-01    3.156589e-06    1.400573e-01    1.804678e-02    0.000000e+00
    3.390000e+02   -3.399700e-01    2.454400e+00    5.125690e-04    6.254483e-04    7.383277e-04    2.466505e+00    2.470092e+00    2.473679e+00    7.071066e-01    2.928901e-01    3.250271e-06    1.411337e-01    1.866638e-02    0.000000e+00
    3.389000e+02    2.736350e+00    2.460800e+00    5.280359e-04    6.440072e-04    7.599784e-04    2.465271e+00    2.468856e+00    2.472441e+00    7.053750e-01    2.946216e-01    3.346715e-06    1.422190e-01    1.930764e-02    0.000000e+00
    3.388000e+02    1.080720e+00    2.455900e+00    5.439665e-04    6.631133e-04    7.822601e-04    2.464034e+00    2.467617e+00    2.471200e+00    7.036388e-01    2.963578e-01    3.446004e-06    1.433133e-01    1.997133e-02    0.000000e+00
    3.387000e+02    1.473680e+00    2.460800e+00    5.603742e-04    6.827828e-04    8.051915e-04    2.462793e+00    2.466374e+00    2.469955e+00    7.018979e-01    2.980986e-01    3.548221e-06    1.444167e-01    2.065824e-02    0.000000e+00
    3.386000e+02    5.028200e-01    2.451600e+00    5.772746e-04    7.030322e-04    8.287898e-04    2.461549e+00    2.465128e+00    2.468707e+00    7.001525e-01    2.998439e-01    3.653451e-06    1.455292e-01    2.136920e-02    0.000000e+00
    3.385000e+02    3.414550e+00    2.453200e+00    5.946816e-04    7.238784e-04    8.530751e-04    2.460303e+00    2.463879e+00    2.467456e+00    6.984026e-01    3.015937e-01    3.761783e-06    1.466510e-01    2.210507e-02    0.000000e+00
    3.384000e+02   -5.347600e-01    2.458800e+00    6.126106e-04    7.453388e-04    8.780671e-04    2.459052e+00    2.462627e+00    2.466201e+00    6.966482e-01    3.033479e-01    3.873306e-06    1.477821e-01    2.286675e-02    0.000000e+00
    3.383000e+02    1.364230e+00    2.451600e+00    6.310766e-04    7.674316e-04    9.037866e-04    2.457799e+00    2.461371e+00    2.464944e+00    6.948894e-01    3.051066e-01    3.988116e-06    1.489225e-01    2.365514e-02    0.000000e+00
    3.382000e+02    2.397110e+00    2.443800e+00    6.500960e-04    7.901752e-04    9.302543e-04    2.456543e+00    2.460113e+00    2.463683e+00    6.931262e-01    3.068697e-01    4.106307e-06    1.500725e-01    2.447120e-02    0.000000e+00
    3.381000e+02    2.033660e+00    2.446200e+00    6.696854e-04    8.135885e-04    9.574917e-04    2.455284e+00    2.458851e+00    2.462419e+00    6.913588e-01    3.086370e-01    4.227980e-06    1.512320e-01    2.531593e-02    0.000000e+00
    3.380000e+02    1.285390e+00    2.454600e+00    6.898615e-04    8.376914e-04    9.855212e-04    2.454022e+00    2.457587e+00    2.461152e+00    6.895870e-01    3.104087e-01    4.353235e-06    1.524012e-01    2.619034e-02    0.000000e+00
    3.379000e+02    2.121870e+00    2.449900e+00    7.106417e-04    8.625038e-04    1.014366e-03    2.452756e+00    2.456319e+00    2.459881e+00    6.878110e-01    3.121845e-01    4.482178e-06    1.535801e-01    2.709549e-02    0.000000e+00
    3.378000e+02    8.103200e-01    2.444300e+00    7.320446e-04    8.880465e-04    1.044049e-03    2.451488e+00    2.455048e+00    2.458608e+00    6.860309e-01    3.139645e-01    4.614916e-06    1.547689e-01    2.803250e-02    0.000000e+00
    3.377000e+02    2.566650e+00    2.434400e+00    7.540881e-04    9.143410e-04    1.074594e-03    2.450217e+00    2.453775e+00    2.457332e+00    6.842466e-01    3.157487e-01    4.751561e-06    1.559675e-01    2.900248e-02    0.000000e+00
    3.376000e+02   -6.306000e-01    2.443600e+00    7.767908e-04    9.414092e-04    1.106028e-03    2.448943e+00    2.452498e+00    2.456053e+00    6.824582e-01    3.175369e-01    4.892226e-06    1.571762e-01    3.000664e-02    0.000000e+00
    3.375000e+02    1.528670e+00    2.441400e+00    8.001734e-04    9.692737e-04    1.138374e-03    2.447667e+00    2.451219e+00    2.454771e+00    6.806659e-01    3.193291e-01    5.037029e-06    1.583950e-01    3.104619e-02    0.000000e+00
    3.374000e+02    1.272680e+00    2.436600e+00    8.242560e-04    9.979577e-04    1.171659e-03    2.446387e+00    2.449936e+00    2.453486e+00    6.788695e-01    3.211253e-01    5.186092e-06    1.596239e-01    3.212241e-02    0.000000e+00
    3.373000e+02    2.359450e+00    2.437800e+00    8.490593e-04    1.027485e-03    1.205911e-03    2.445105e+00    2.448651e+00    2.452198e+00    6.770692e-01    3.229255e-01    5.339538e-06    1.608631e-01    3.323660e-02    0.000000e+00
    3.372000e+02    6.027000e-02    2.437800e+00    8.746044e-04    1.057881e-03    1.241158e-03    2.443820e+00    2.447363e+00    2.450907e+00    6.752651e-01    3.247295e-01    5.497496e-06    1.621127e-01    3.439014e-02    0.000000e+00
    3.371000e+02   -1.821900e-01    2.434200e+00    9.009131e-04    1.089170e-03    1.277428e-03    2.442532e+00    2.446073e+00    2.449614e+00    6.734571e-01    3.265373e-01    5.660098e-06    1.633727e-01    3.558443e-02    0.000000e+00
    3.370000e+02    5.593900e-01    2.431000e+00    9.280086e-04    1.121380e-03    1.314750e-03    2.441242e+00    2.444780e+00    2.448317e+00    6.716453e-01    3.283489e-01    5.827479e-06    1.646433e-01    3.682094e-02    0.000000e+00
    3.369000e+02    2.600750e+00    2.433900e+00    9.559137e-04    1.154535e-03    1.353156e-03    2.439949e+00    2.443484e+00    2.447019e+00    6.698298e-01    3.301642e-01    5.999778e-06    1.659245e-01    3.810119e-02    0.000000e+00
    3.368000e+02    7.588000e-02    2.434900e+00    9.846532e-04    1.188665e-03    1.392676e-03    2.438654e+00    2.442185e+00    2.445717e+00    6.680107e-01    3.319832e-01    6.177140e-06    1.672165e-01    3.942676e-02    0.000000e+00
    3.367000e+02    9.237400e-01    2.429100e+00    1.014252e-03    1.223797e-03    1.433342e-03    2.437356e+00    2.440884e+00    2.444413e+00    6.661879e-01    3.338057e-01    6.359713e-06    1.685193e-01    4.079927e-02    0.000000e+00
    3.366000e+02   -5.058300e-01    2.426600e+00    1.044735e-03    1.259961e-03    1.475188e-03    2.436055e+00    2.439581e+00    2.443106e+00    6.643616e-01    3.356319e-01    6.547648e-06    1.698330e-01    4.222042e-02    0.000000e+00
    3.365000e+02    9.206400e-01    2.428400e+00    1.076130e-03    1.297188e-03    1.518246e-03    2.434752e+00    2.438274e+00    2.441797e+00    6.625317e-01    3.374615e-01    6.741101e-06    1.711578e-01    4.369196e-02    0.000000e+00
    3.364000e+02    2.226790e+00    2.426200e+00    1.108461e-03    1.335507e-03    1.562552e-03    2.433447e+00    2.436966e+00    2.440485e+00    6.606984e-01    3.392946e-01    6.940235e-06    1.724937e-01    4.521571e-02    0.000000e+00
    3.363000e+02   -8.326900e-01    2.418100e+00    1.141758e-03    1.374951e-03    1.608144e-03    2.432139e+00    2.435655e+00    2.439171e+00    6.588617e-01    3.411311e-01    7.145215e-06    1.738408e-01    4.679356e-02    0.000000e+00
    3.362000e+02   -8.429000e-02    2.428400e+00    1.176050e-03    1.415553e-03    1.655056e-03    2.430829e+00    2.434341e+00    2.437854e+00    6.570216e-01    3.429710e-01    7.356211e-06    1.751992e-01    4.842745e-02    0.000000e+00
    3.361000e+02    2.323980e+00    2.430300e+00    1.211366e-03    1.457346e-03    1.703327e-03    2.429517e+00    2.433026e+00    2.436535e+00    6.551783e-01    3.448141e-01    7.573399e-06    1.765691e-01    5.011942e-02    0.000000e+00
    3.360000e+02    1.955610e+00    2.425100e+00    1.247736e-03    1.500366e-03    1.752996e-03    2.428202e+00    2.431708e+00    2.435213e+00    6.533317e-01    3.466605e-01    7.796959e-06    1.779505e-01    5.187156e-02    0.000000e+00
    3.359000e+02    1.824000e-01    2.417800e+00    1.285191e-03    1.544648e-03    1.804104e-03    2.426885e+00    2.430387e+00    2.433890e+00    6.514819e-01    3.485101e-01    8.027078e-06    1.793436e-01    5.368606e-02    0.000000e+00
    3.358000e+02    1.072800e+00    2.414600e+00    1.323764e-03    1.590228e-03    1.856692e-03    2.425566e+00    2.429065e+00    2.432563e+00    6.496289e-01    3.503628e-01    8.263947e-06    1.807484e-01    5.556516e-02    0.000000e+00
    3.357000e+02   -1.994000e-02    2.408500e+00    1.363488e-03    1.637146e-03    1.910803e-03    2.424245e+00    2.427740e+00    2.431235e+00    6.477729e-01    3.522186e-01    8.507763e-06    1.821651e-01    5.751122e-02    0.000000e+00
    3.356000e+02    1.570010e+00    2.411700e+00    1.404398e-03    1.685439e-03    1.966479e-03    2.422922e+00    2.426413e+00    2.429905e+00    6.459139e-01    3.540774e-01    8.758727e-06    1.835937e-01    5.952665e-02    0.000000e+00
    3.355000e+02    9.444400e-01    2.413500e+00    1.446528e-03    1.735147e-03    2.023767e-03    2.421596e+00    2.425084e+00    2.428572e+00    6.440519e-01    3.559391e-01    9.017049e-06    1.850344e-01    6.161398e-02    0.000000e+00
    3.354000e+02   -4.283100e-01    2.409200e+00    1.489914e-03    1.786313e-03    2.082713e-03    2.420269e+00    2.423753e+00    2.427237e+00    6.421869e-01    3.578038e-01    9.282944e-06    1.864872e-01    6.377582e-02    0.000000e+00
    3.353000e+02    2.004210e+00    2.413400e+00    1.534595e-03    1.838979e-03    2.143363e-03    2.418939e+00    2.422420e+00    2.425900e+00    6.403191e-01    3.596713e-01    9.556631e-06    1.879524e-01    6.601486e-02    0.000000e+00
    3.352000e+02    1.937040e+00    2.402600e+00    1.580606e-03    1.893188e-03    2.205770e-03    2.417608e+00    2.421085e+00    2.424561e+00    6.384485e-01    3.615416e-01    9.838338e-06    1.894299e-01    6.833391e-02    0.000000e+00
    3.351000e+02    1.855760e+00    2.404700e+00    1.627990e-03    1.948985e-03    2.269979e-03    2.416275e+00    2.419747e+00    2.423220e+00    6.365752e-01    3.634147e-01    1.012830e-05    1.909200e-01    7.073589e-02    0.000000e+00
    3.350000e+02   -1.004150e+00    2.401700e+00    1.676786e-03    2.006416e-03    2.336047e-03    2.414939e+00    2.418408e+00    2.421878e+00    6.346991e-01    3.652904e-01    1.042675e-05    1.924226e-01    7.322382e-02    0.000000e+00
    3.349000e+02    1.631290e+00    2.398700e+00    1.727037e-03    2.065530e-03    2.404024e-03    2.413602e+00    2.417067e+00    2.420533e+00    6.328205e-01    3.671688e-01    1.073395e-05    1.939380e-01    7.580081e-02    0.000000e+00
    3.348000e+02    2.444140e+00    2.398100e+00    1.778785e-03    2.126375e-03    2.473965e-03    2.412263e+00    2.415725e+00    2.419186e+00    6.309392e-01    3.690497e-01    1.105014e-05    1.954663e-01    7.847012e-02    0.000000e+00
    3.347000e+02    2.177000e-01    2.399000e+00    1.832075e-03    2.189002e-03    2.545929e-03    2.410923e+00    2.414380e+00    2.417838e+00    6.290554e-01    3.709332e-01    1.137560e-05    1.970075e-01    8.123510e-02    0.000000e+00
    3.346000e+02    2.472350e+00    2.404800e+00    1.886952e-03    2.253462e-03    2.619972e-03    2.409580e+00    2.413034e+00    2.416488e+00    6.271692e-01    3.728191e-01    1.171058e-05    1.985618e-01    8.409926e-02    0.000000e+00
    3.345000e+02    1.376100e+00    2.395700e+00    1.943463e-03    2.319809e-03    2.696154e-03    2.408236e+00    2.411686e+00    2.415136e+00    6.252805e-01    3.747074e-01    1.205536e-05    2.001293e-01    8.706620e-02    0.000000e+00
    3.344000e+02   -1.093300e-01    2.400600e+00    2.001658e-03    2.388097e-03    2.774537e-03    2.406890e+00    2.410336e+00    2.413782e+00    6.233895e-01    3.765981e-01    1.241024e-05    2.017101e-01    9.013968e-02    0.000000e+00
    3.343000e+02    3.304750e+00    2.403500e+00    2.061586e-03    2.458385e-03    2.855184e-03    2.405543e+00    2.408985e+00    2.412427e+00    6.214962e-01    3.784911e-01    1.277550e-05    2.033044e-01    9.332359e-02    0.000000e+00
    3.342000e+02    4.288800e-01    2.391700e+00    2.123297e-03    2.530729e-03    2.938160e-03    2.404194e+00    2.407632e+00    2.411070e+00    6.196006e-01    3.803862e-01    1.315145e-05    2.049123e-01    9.662198e-02    0.000000e+00
    3.341000e+02    9.796500e-01    2.400400e+00    2.186846e-03    2.605189e-03    3.023532e-03    2.402844e+00    2.406277e+00    2.409711e+00    6.177029e-01    3.822836e-01    1.353840e-05    2.065338e-01    1.000390e-01    0.000000e+00
    3.340000e+02    1.924670e+00    2.387500e+00    2.252287e-03    2.681827e-03    3.111368e-03    2.401492e+00    2.404921e+00    2.408351e+00    6.158030e-01    3.841831e-01    1.393667e-05    2.081691e-01    1.035791e-01    0.000000e+00
    3.339000e+02    1.428470e+00    2.391000e+00    2.319676e-03    2.760707e-03    3.201738e-03    2.400138e+00    2.403564e+00    2.406990e+00    6.139011e-01    3.860846e-01    1.434658e-05    2.098184e-01    1.072466e-01    0.000000e+00
    3.338000e+02    2.517250e+00    2.386300e+00    2.389069e-03    2.841894e-03    3.294718e-03    2.398784e+00    2.402205e+00    2.405627e+00    6.119971e-01    3.879881e-01    1.476848e-05    2.114818e-01    1.110463e-01    0.000000e+00
    3.337000e+02    1.272060e+00    2.393200e+00    2.460527e-03    2.925454e-03    3.390382e-03    2.397428e+00    2.400845e+00    2.404262e+00    6.100912e-01    3.898936e-01    1.520272e-05    2.131593e-01    1.149831e-01    0.000000e+00
    3.336000e+02    3.646150e+00    2.389300e+00    2.534112e-03    3.011458e-03    3.488804e-03    2.396070e+00    2.399483e+00    2.402897e+00    6.081834e-01    3.918009e-01    1.564966e-05    2.148512e-01    1.190619e-01    0.000000e+00
    3.335000e+02    6.487000e-01    2.388200e+00    2.609884e-03    3.099975e-03    3.590067e-03    2.394711e+00    2.398120e+00    2.401530e+00    6.062738e-01    3.937101e-01    1.610966e-05    2.165575e-01    1.232879e-01    0.000000e+00
    3.334000e+02    1.661740e+00    2.395000e+00    2.687911e-03    3.191080e-03    3.694249e-03    2.393351e+00    2.396756e+00    2.400161e+00    6.043624e-01    3.956210e-01    1.658310e-05    2.182784e-01    1.276666e-01    0.000000e+00
    3.333000e+02    1.689970e+00    2.385300e+00    2.768258e-03    3.284848e-03    3.801437e-03    2.391990e+00    2.395391e+00    2.398792e+00    6.024493e-01    3.975337e-01    1.707038e-05    2.200140e-01    1.322036e-01    0.000000e+00
    3.332000e+02    1.980470e+00    2.385900e+00    2.850995e-03    3.381355e-03    3.911715e-03    2.390627e+00    2.394024e+00    2.397421e+00    6.005345e-01    3.994480e-01    1.757190e-05    2.217645e-01    1.369048e-01    0.000000e+00
    3.331000e+02    1.126540e+00    2.383000e+00    2.936191e-03    3.480682e-03    4.025173e-03    2.389264e+00    2.392657e+00    2.396049e+00    5.986180e-01    4.013639e-01    1.808808e-05    2.235300e-01    1.417760e-01    0.000000e+00
    3.330000e+02    1.997540e+00    2.376900e+00    3.023920e-03    3.582911e-03    4.141902e-03    2.387899e+00    2.391288e+00    2.394676e+00    5.967001e-01    4.032813e-01    1.861933e-05    2.253106e-01    1.468237e-01    0.000000e+00
    3.329000e+02    1.224200e+00    2.374600e+00    3.114257e-03    3.688126e-03    4.261995e-03    2.386534e+00    2.389918e+00    2.393302e+00    5.947806e-01    4.052002e-01    1.916610e-05    2.271065e-01    1.520543e-01    0.000000e+00
    3.328000e+02    2.995250e+00    2.379700e+00    3.207279e-03    3.796414e-03    4.385549e-03    2.385167e+00    2.388547e+00    2.391927e+00    5.928597e-01    4.071205e-01    1.972884e-05    2.289178e-01    1.574745e-01    0.000000e+00
    3.327000e+02    1.760290e+00    2.377700e+00    3.303065e-03    3.907864e-03    4.512663e-03    2.383799e+00    2.387175e+00    2.390551e+00    5.909375e-01    4.090422e-01    2.030802e-05    2.307446e-01    1.630914e-01    0.000000e+00
    3.326000e+02   -7.689800e-01    2.378400e+00    3.401698e-03    4.022569e-03    4.643441e-03    2.382431e+00    2.385802e+00    2.389174e+00    5.890139e-01    4.109652e-01    2.090410e-05    2.325871e-01    1.689122e-01    0.000000e+00
    3.325000e+02    2.833750e+00    2.370200e+00    3.503261e-03    4.140623e-03    4.777985e-03    2.381061e+00    2.384429e+00    2.387796e+00    5.870890e-01    4.128894e-01    2.151760e-05    2.344455e-01    1.749444e-01    0.000000e+00
    3.324000e+02    3.570000e-03    2.371400e+00    3.607842e-03    4.262123e-03    4.916404e-03    2.379691e+00    2.383054e+00    2.386417e+00    5.851630e-01    4.148149e-01    2.214900e-05    2.363198e-01    1.811959e-01    0.000000e+00
    3.323000e+02    2.525550e+00    2.371000e+00    3.715529e-03    4.387170e-03    5.058811e-03    2.378320e+00    2.381679e+00    2.385038e+00    5.832358e-01    4.167414e-01    2.279883e-05    2.382103e-01    1.876747e-01    0.000000e+00
    3.322000e+02    7.604200e-01    2.370900e+00    3.826415e-03    4.515867e-03    5.205320e-03    2.376948e+00    2.380303e+00    2.383658e+00    5.813075e-01    4.186690e-01    2.346763e-05    2.401170e-01    1.943893e-01    0.000000e+00
    3.321000e+02    5.237400e-01    2.365900e+00    3.940595e-03    4.648320e-03    5.356046e-03    2.375575e+00    2.378926e+00    2.382277e+00    5.793782e-01    4.205976e-01    2.415595e-05    2.420402e-01    2.013484e-01    0.000000e+00
    3.320000e+02    4.321350e+00    2.364600e+00    4.058165e-03    4.784638e-03    5.511111e-03    2.374202e+00    2.377548e+00    2.380895e+00    5.774479e-01    4.225272e-01    2.486435e-05    2.439799e-01    2.085610e-01    0.000000e+00
    3.319000e+02    1.878570e+00    2.357700e+00    4.179226e-03    4.924934e-03    5.670642e-03    2.372828e+00    2.376170e+00    2.379513e+00    5.755167e-01    4.244577e-01    2.559343e-05    2.459364e-01    2.160366e-01    0.000000e+00
    3.318000e+02    2.409810e+00    2.360800e+00    4.303882e-03    5.069323e-03    5.834764e-03    2.371453e+00    2.374792e+00    2.378130e+00    5.735847e-01    4.263890e-01    2.634378e-05    2.479097e-01    2.237849e-01    0.000000e+00
    3.317000e+02    1.201520e+00    2.364800e+00    4.432239e-03    5.217925e-03    6.003610e-03    2.370078e+00    2.373412e+00    2.376747e+00    5.716518e-01    4.283211e-01    2.711602e-05    2.499001e-01    2.318160e-01    0.000000e+00
    3.316000e+02   -1.240690e+00    2.355200e+00    4.564406e-03    5.370861e-03    6.177315e-03    2.368702e+00    2.372032e+00    2.375363e+00    5.697182e-01    4.302539e-01    2.791078e-05    2.519076e-01    2.401405e-01    0.000000e+00
    3.315000e+02    1.551500e+00    2.356100e+00    4.700497e-03    5.528258e-03    6.356019e-03    2.367326e+00    2.370652e+00    2.373978e+00    5.677839e-01    4.321874e-01    2.872873e-05    2.539326e-01    2.487692e-01    0.000000e+00
    3.314000e+02    2.534750e+00    2.356300e+00    4.840627e-03    5.690245e-03    6.539864e-03    2.365949e+00    2.369271e+00    2.372594e+00    5.658490e-01    4.341214e-01    2.957053e-05    2.559750e-01    2.577134e-01    0.000000e+00
    3.313000e+02    2.352740e+00    2.356700e+00    4.984915e-03    5.856957e-03    6.728999e-03    2.364572e+00    2.367890e+00    2.371208e+00    5.639135e-01    4.360560e-01    3.043688e-05    2.580351e-01    2.669848e-01    0.000000e+00
    3.312000e+02    4.032550e+00    2.356900e+00    5.133485e-03    6.028530e-03    6.923574e-03    2.363195e+00    2.366509e+00    2.369823e+00    5.619775e-01    4.379912e-01    3.132849e-05    2.601131e-01    2.765958e-01    0.000000e+00
    3.311000e+02    1.343200e+00    2.359800e+00    5.286465e-03    6.205105e-03    7.123745e-03    2.361817e+00    2.365127e+00    2.368437e+00    5.600411e-01    4.399267e-01    3.224610e-05    2.622091e-01    2.865588e-01    0.000000e+00
    3.310000e+02    2.391510e+00    2.351900e+00    5.443984e-03    6.386829e-03    7.329673e-03    2.360439e+00    2.363745e+00    2.367051e+00    5.581042e-01    4.418626e-01    3.319046e-05    2.643232e-01    2.968870e-01    0.000000e+00
    3.309000e+02    1.072590e+00    2.362200e+00    5.606175e-03    6.573850e-03    7.541525e-03    2.359060e+00    2.362363e+00    2.365665e+00    5.561670e-01    4.437988e-01    3.416236e-05    2.664557e-01    3.075941e-01    0.000000e+00
    3.308000e+02    1.153050e+00    2.348300e+00    5.773179e-03    6.766323e-03    7.759468e-03    2.357682e+00    2.360980e+00    2.364279e+00    5.542295e-01    4.457353e-01    3.516259e-05    2.686067e-01    3.186942e-01    0.000000e+00
    3.307000e+02    2.800250e+00    2.353000e+00    5.945136e-03    6.964407e-03    7.983678e-03    2.356303e+00    2.359598e+00    2.362892e+00    5.522918e-01    4.476720e-01    3.619197e-05    2.707763e-01    3.302019e-01    0.000000e+00
    3.306000e+02    2.429840e+00    2.338700e+00    6.122195e-03    7.168264e-03    8.214333e-03    2.354924e+00    2.358215e+00    2.361506e+00    5.503539e-01    4.496088e-01    3.725135e-05    2.729648e-01    3.421324e-01    0.000000e+00
    3.305000e+02    3.109250e+00    2.352400e+00    6.304505e-03    7.378063e-03    8.451620e-03    2.353545e+00    2.356832e+00    2.360119e+00    5.484159e-01    4.515458e-01    3.834162e-05    2.751724e-01    3.545017e-01    0.000000e+00
    3.304000e+02    1.222080e+00    2.343200e+00    6.492222e-03    7.593975e-03    8.695728e-03    2.352166e+00    2.355449e+00    2.358732e+00    5.464778e-01    4.534827e-01    3.946365e-05    2.773991e-01    3.673260e-01    0.000000e+00
    3.303000e+02    4.153950e+00    2.345200e+00    6.685508e-03    7.816179e-03    8.946851e-03    2.350787e+00    2.354067e+00    2.357346e+00    5.445397e-01    4.554197e-01    4.061838e-05    2.796453e-01    3.806224e-01    0.000000e+00
    3.302000e+02    9.165800e-01    2.344200e+00    6.884524e-03    8.044858e-03    9.205193e-03    2.349408e+00    2.352684e+00    2.355960e+00    5.426017e-01    4.573565e-01    4.180676e-05    2.819110e-01    3.944087e-01    0.000000e+00
